date_sold;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement;yr_built;year_renovated;zip_code;lattitude;longitude;nn_sqft_living;nn_sqft_lot
2014-06-17T00:00:00Z;5,51851393987789;3;2,50;3040;7232;2,0;0;0;average;3040;0;2003;2003;98092;47,3355;-122,168;2760;6926
2014-12-26T00:00:00Z;5,65263306808311;4;3,00;2490;5064;2,0;0;0;average;2490;0;2007;2007;98056;47,5139;-122,189;2470;5064
2015-02-06T00:00:00Z;5,91855453055027;3;2,75;2690;10443;1,0;0;0;average;2690;0;2007;2007;98053;47,7185;-122,024;1440;4185
2015-02-20T00:00:00Z;5,65321251377534;4;1,75;2190;9752;1,0;0;0;average;2190;0;1964;1964;98034;47,7108;-122,239;2040;9964
2014-10-01T00:00:00Z;5,49136169383427;3;1,75;1490;9120;1,0;0;0;very_good;1490;0;1959;1959;98059;47,4806;-122,163;1340;8040
2014-09-08T00:00:00Z;5,78887511577542;3;2,25;2530;45234;2,0;0;0;good;2530;0;1985;1985;98072;47,7221;-122,120;3110;35617
2014-06-03T00:00:00Z;5,78175537465247;3;2,00;2060;4040;1,0;0;0;good;1120;940;1947;1947;98103;47,6798;-122,352;1500;4000
2014-07-17T00:00:00Z;5,88649072517248;3;2,50;3680;35617;1,0;0;0;average;2390;1290;1985;1985;98052;47,7213;-122,120;3570;35633
2014-07-03T00:00:00Z;5,77815125038364;5;2,25;3000;13899;2,0;0;0;good;3000;0;1975;1975;98052;47,6373;-122,105;2270;10763
2014-05-13T00:00:00Z;5,74818802700620;3;1,00;1440;5000;2,0;0;0;average;1440;0;1910;1910;98103;47,6741;-122,354;1850;4500
2015-01-30T00:00:00Z;6,28330122870355;5;5,75;7730;230868;2,0;0;0;average;6660;1070;2004;2004;98077;47,7615;-122,084;2660;39292
2014-11-24T00:00:00Z;5,65991620006985;3;1,00;1170;3348;1,5;0;0;good;1170;0;1924;1924;98117;47,6870;-122,378;1590;4219
2014-05-05T00:00:00Z;5,76715586608218;2;1,00;1770;8640;1,5;0;0;average;1520;250;1949;1949;98117;47,6926;-122,363;1060;4804
2014-07-20T00:00:00Z;5,74036268949424;4;3,50;3820;17745;2,0;0;2;average;2440;1380;1955;1955;98108;47,5570;-122,295;2520;9640
2014-06-24T00:00:00Z;5,77081520546543;4;2,50;3190;8195;2,0;0;0;average;3190;0;2006;2006;98038;47,3555;-122,003;3400;7607
2014-06-02T00:00:00Z;5,51454775266029;3;1,50;1320;13200;1,0;0;0;average;1320;0;1970;1970;98059;47,5009;-122,143;1730;13200
2014-05-30T00:00:00Z;5,90308998699194;2;2,25;1730;31491;2,0;1;2;good;1730;0;1947;1988;98070;47,3730;-122,464;1400;12410
2014-05-21T00:00:00Z;5,17609125905568;3;1,00;1010;25000;1,0;0;0;average;1010;0;1966;1966;98014;47,6927;-121,901;2020;101494
2014-06-03T00:00:00Z;5,62838893005031;2;2,50;1140;1182;3,0;0;0;average;1140;0;2007;2007;98107;47,6713;-122,383;1290;1189
2014-08-01T00:00:00Z;5,54406804435028;3;1,00;860;7030;1,0;0;0;average;860;0;1973;1973;98034;47,7151;-122,211;1360;7500
2015-03-11T00:00:00Z;5,43616264704076;3;1,75;1540;10545;2,0;0;0;good;1540;0;1978;1978;98045;47,4451;-121,763;1540;10000
2015-03-20T00:00:00Z;5,87506126339170;4;2,25;2160;9525;1,0;0;0;average;1080;1080;1961;1961;98040;47,5651;-122,221;2780;9525
2014-10-09T00:00:00Z;5,38021124171161;3;1,50;1450;9477;1,0;0;0;good;1450;0;1963;1963;98031;47,4215;-122,203;1460;9477
2015-03-20T00:00:00Z;5,60205999132796;3;1,75;1830;9620;1,0;0;0;good;1830;0;1978;1978;98023;47,3123;-122,389;1990;8280
2014-10-03T00:00:00Z;5,36172783601759;3;1,50;1630;6625;1,0;0;0;very_good;980;650;1980;1980;98023;47,2900;-122,368;1440;7145
2015-04-13T00:00:00Z;5,57054293988190;4;2,50;2500;8215;2,0;0;0;average;2500;0;1990;1990;98031;47,4124;-122,204;2360;7801
2014-07-05T00:00:00Z;5,66228551572213;3;1,75;1470;4950;1,0;0;0;average;1030;440;1984;1984;98133;47,7325;-122,337;1100;5250
2014-08-05T00:00:00Z;5,76492298464989;3;2,50;2380;19860;2,0;0;0;good;2380;0;1995;1995;98056;47,5255;-122,173;2450;10220
2014-11-06T00:00:00Z;5,66745295288995;4;2,50;2170;7700;1,0;0;0;average;1420;750;1969;1969;98034;47,7216;-122,219;1710;7770
2014-05-30T00:00:00Z;5,58658730467176;3;2,00;2120;7560;1,0;0;0;average;2120;0;1991;1991;98058;47,4350;-122,160;2660;7700
2014-06-09T00:00:00Z;5,73719264270474;3;2,50;1530;3464;2,0;0;0;average;1530;0;1998;1998;98007;47,6179;-122,141;1530;3446
2014-10-27T00:00:00Z;5,44404479591808;3;1,75;2710;9088;1,0;0;0;good;2060;650;1965;1965;98001;47,3073;-122,272;1690;10454
2014-09-18T00:00:00Z;5,73239375982297;3;2,50;2860;8935;2,0;0;0;average;2860;0;2004;2004;98065;47,5336;-121,855;2650;6167
2014-12-08T00:00:00Z;5,72345567203519;4;1,75;2800;90169;2,0;0;0;average;2800;0;1934;1985;98065;47,5204;-121,829;1600;27194
2014-08-27T00:00:00Z;5,32221929473392;3;1,00;1730;7210;1,0;0;0;average;1430;300;1963;1963;98001;47,3404;-122,280;1820;7210
2015-05-04T00:00:00Z;5,35218251811136;2;1,00;1010;5408;1,0;0;0;good;1010;0;1926;1926;98032;47,3759;-122,238;980;7800
2014-07-15T00:00:00Z;5,74942709912175;4;2,50;2350;6624;2,0;0;0;average;2350;0;1990;1990;98074;47,6262;-122,045;2590;11240
2014-05-20T00:00:00Z;5,47712125471966;6;5,25;2860;5682;2,0;0;0;average;2860;0;1978;1978;98002;47,3030;-122,221;1390;5956
2014-08-27T00:00:00Z;6,21748394421391;4;3,50;4285;9567;2,0;0;1;very_good;3485;800;1946;1946;98199;47,6434;-122,409;2960;6902
2014-06-09T00:00:00Z;6,00736365431228;4;3,75;4060;19290;2,0;0;0;average;4060;0;2002;2002;98074;47,6051;-122,053;4020;13250
2014-06-26T00:00:00Z;5,17609125905568;3;1,00;1310;9612;1,0;0;0;average;960;350;1962;1962;98001;47,2958;-122,285;1310;9812
2014-09-24T00:00:00Z;5,60309021781222;2;1,75;2320;6250;1,0;0;0;average;1400;920;1948;1948;98136;47,5468;-122,386;1420;6250
2015-01-21T00:00:00Z;5,79239168949825;4;2,25;2210;8101;2,0;0;0;average;2210;0;1985;1985;98074;47,6475;-122,070;2330;8842
2014-08-18T00:00:00Z;5,65224634100332;4;2,75;2090;14141;1,5;0;0;good;1680;410;1941;1941;98166;47,4333;-122,347;1990;12920
2014-07-28T00:00:00Z;5,79934054945358;4;2,50;2240;4025;1,0;0;2;average;1250;990;1926;2005;98115;47,6818;-122,311;1380;3500
2015-04-14T00:00:00Z;5,52633927738984;2;1,00;1180;7200;1,0;0;0;good;1180;0;1949;1949;98133;47,7475;-122,342;1180;7200
2014-06-05T00:00:00Z;5,47704886627347;4;1,75;1560;31299;1,0;0;0;good;1560;0;1965;1965;98092;47,3384;-122,164;2460;44907
2015-03-09T00:00:00Z;5,54715912132742;4;2,00;1970;7451;1,0;0;0;average;1350;620;1962;1962;98133;47,7650;-122,335;1980;7510
2014-10-16T00:00:00Z;5,17609125905568;2;1,00;840;12750;1,0;0;0;average;840;0;1925;1925;98055;47,4840;-122,211;1480;6969
2015-04-24T00:00:00Z;5,24303804868629;2;1,00;840;12750;1,0;0;0;average;840;0;1925;1925;98055;47,4840;-122,211;1480;6969
2014-07-31T00:00:00Z;5,48429983934679;3;2,00;1830;10873;1,0;0;0;average;1830;0;1989;1989;98023;47,3066;-122,394;2490;8976
2014-09-23T00:00:00Z;6,41060854256837;4;3,75;4475;20424;2,0;1;4;average;2659;1816;1999;1999;98033;47,6646;-122,208;4340;5250
2014-07-15T00:00:00Z;5,78354628227035;3;1,50;1800;4700;1,0;0;0;average;1200;600;1941;1941;98117;47,6858;-122,385;1580;4700
2014-11-18T00:00:00Z;5,70329137811866;2;1,00;1250;5040;1,0;0;0;average;950;300;1920;1920;98117;47,6959;-122,365;1290;5040
2014-10-27T00:00:00Z;5,44793286559218;3;1,75;2440;10179;1,0;0;0;good;1220;1220;1962;1962;98198;47,4118;-122,314;1650;9711
2014-07-31T00:00:00Z;5,78532983501077;3;2,50;2910;12283;2,0;0;2;average;2910;0;1993;1993;98058;47,4602;-122,152;2680;22499
2014-08-12T00:00:00Z;5,58092497567562;5;2,75;3060;6895;2,0;0;0;average;3060;0;2003;2003;98042;47,3809;-122,098;2590;6895
2014-05-22T00:00:00Z;5,68304703823885;5;2,25;2230;9600;1,0;0;0;average;1320;910;1978;1978;98077;47,7466;-122,076;2080;9760
2014-10-22T00:00:00Z;5,57972644884623;3;1,00;1270;6900;1,0;0;0;average;1270;0;1977;1977;98034;47,7279;-122,192;1480;7280
2014-10-09T00:00:00Z;6,39794000867204;4;4,50;4300;19844;2,0;0;0;average;4300;0;1985;1999;98039;47,6218;-122,237;3070;19845
2014-06-23T00:00:00Z;5,62838893005031;3;2,25;1580;39189;1,0;0;0;average;1180;400;1992;1992;98053;47,6365;-121,972;1580;29649
2015-03-30T00:00:00Z;5,78175537465247;2;1,00;860;6510;1,0;0;0;average;860;0;1952;1952;98004;47,6021;-122,202;1740;10800
2014-05-20T00:00:00Z;5,28780172993023;1;1,00;820;1060;1,0;0;0;average;760;60;2007;2007;98126;47,5472;-122,372;1770;1853
2014-08-15T00:00:00Z;6,14457420760962;4;3,50;3560;16782;2,0;0;0;average;2560;1000;2014;2014;98040;47,5569;-122,225;3100;18047
2014-12-17T00:00:00Z;5,66745295288995;3;1,50;900;8690;1,5;0;0;very_good;900;0;1941;1941;98116;47,5751;-122,393;1000;6150
2014-10-01T00:00:00Z;5,51851393987789;2;1,00;1160;32251;1,0;0;0;average;580;580;1963;2000;98010;47,3537;-121,939;1160;33656
2014-08-08T00:00:00Z;5,90036712865647;4;2,75;3100;7501;2,0;0;0;average;3100;0;1998;1998;98052;47,6859;-122,109;3140;8672
2014-08-26T00:00:00Z;5,42324587393681;4;2,25;2300;9100;1,0;0;0;average;1280;1020;1977;1977;98058;47,4576;-122,160;1640;9100
2015-01-12T00:00:00Z;6,11394335230684;4;2,50;3110;11857;2,0;0;4;average;2040;1070;1990;1990;98117;47,6952;-122,402;3110;11570
2015-05-05T00:00:00Z;5,10209052551184;3;1,00;1130;12212;1,0;0;0;average;1130;0;1942;1942;98146;47,4952;-122,340;1190;9240
2014-08-05T00:00:00Z;5,88081359228079;4;2,50;2920;7901;2,0;0;0;average;2920;0;2004;2004;98052;47,7036;-122,125;3020;7900
2014-09-03T00:00:00Z;5,73239375982297;2;1,25;1230;1569;2,0;0;0;average;1050;180;2009;2009;98112;47,6193;-122,304;1100;1230
2014-05-19T00:00:00Z;5,64933485871214;5;2,75;2190;12687;1,0;0;0;very_good;1370;820;1978;1978;98028;47,7762;-122,257;2280;10784
2015-03-26T00:00:00Z;5,23044892137827;1;0,75;850;5600;1,0;0;2;average;850;0;1903;1994;98019;47,7654;-121,480;900;12250
2014-10-23T00:00:00Z;5,57863920996807;3;2,50;1500;7420;1,0;0;0;average;1000;500;1972;1972;98034;47,7236;-122,174;1840;7272
2015-03-17T00:00:00Z;6,14612803567824;9;4,00;4620;5508;2,5;0;0;average;3870;750;1915;1915;98105;47,6684;-122,309;2710;4320
2014-06-20T00:00:00Z;5,90308998699194;4;2,75;3150;7035;2,0;0;0;average;3150;0;2004;2004;98075;47,5979;-121,974;3200;7035
2015-03-16T00:00:00Z;5,41497334797082;3;1,00;1300;10139;1,0;0;0;average;1300;0;1962;2007;98042;47,3427;-122,087;1260;10139
2015-03-10T00:00:00Z;5,91381385238372;5;2,50;3160;8000;1,0;0;0;good;1580;1580;1960;1960;98040;47,5735;-122,208;2440;8079
2015-04-14T00:00:00Z;5,65316425615188;3;1,75;2070;96703;1,0;0;3;good;2070;0;1999;1999;98092;47,2853;-122,008;1820;117612
2015-04-22T00:00:00Z;5,66745295288995;3;2,50;1650;4636;2,0;0;0;average;1650;0;1999;1999;98075;47,5997;-122,016;1650;4504
2015-04-28T00:00:00Z;5,71600334363480;3;1,50;1580;8841;1,5;0;0;very_good;1180;400;1923;1923;98103;47,6931;-122,352;1580;7512
2014-08-28T00:00:00Z;5,73782850589578;4;2,25;2170;10000;1,0;0;0;average;1420;750;1975;1975;98008;47,6219;-122,109;2390;11000
2015-04-22T00:00:00Z;5,52762990087134;3;1,75;1440;11364;1,0;0;0;average;1440;0;1985;1985;98155;47,7430;-122,328;1950;9390
2014-11-11T00:00:00Z;5,57978359661681;2;2,00;1120;780;2,0;0;0;average;760;360;2004;2004;98116;47,5788;-122,410;1120;1322
2015-04-28T00:00:00Z;5,44715803134222;3;2,50;1970;8426;2,0;0;0;average;1970;0;1992;1992;98003;47,2674;-122,306;1970;9197
2014-11-20T00:00:00Z;5,30535136944662;3;1,50;1420;9081;1,0;0;0;good;1420;0;1990;1990;98022;47,1948;-121,999;1090;8410
2014-11-04T00:00:00Z;5,63848925695464;4;2,00;2630;9663;1,0;0;1;good;1330;1300;1956;1956;98056;47,4841;-122,190;1900;8894
2014-05-23T00:00:00Z;6,07918124604763;4;3,50;4740;172497;2,0;0;0;average;4740;0;2003;2003;98053;47,6779;-122,075;2120;49658
2014-05-14T00:00:00Z;5,47712125471966;3;1,00;1260;8280;1,0;0;0;average;1260;0;1946;1946;98115;47,7000;-122,299;2100;8280
2015-03-17T00:00:00Z;5,74663419893758;2;1,75;1930;4601;1,0;0;0;average;1930;0;2006;2006;98053;47,7196;-122,022;1670;4500
2014-08-27T00:00:00Z;5,71180722904119;3;2,25;1640;8400;1,0;0;0;good;1640;0;1962;1962;98006;47,5484;-122,172;2110;8400
2014-11-07T00:00:00Z;5,77085201164214;4;2,50;2380;4950;2,0;0;0;average;2380;0;2004;2004;98136;47,5382;-122,391;1370;5120
2014-07-23T00:00:00Z;5,91035755727288;4;2,00;2530;15520;1,0;0;0;very_good;2220;310;1964;1964;98005;47,6130;-122,167;2500;13300
2015-04-28T00:00:00Z;5,69019608002851;3;2,25;2330;3600;1,5;0;0;average;2330;0;1971;1971;98074;47,6310;-122,061;2050;4275
2014-08-27T00:00:00Z;5,44247976906445;3;2,25;2160;9612;2,0;0;0;average;2160;0;1994;1994;98022;47,1927;-122,011;1970;9247
2014-05-09T00:00:00Z;5,51188336097887;4;1,50;1470;70800;1,0;0;0;average;1470;0;1976;1976;98010;47,3458;-121,948;1810;72337
2015-03-29T00:00:00Z;5,66275783168157;2;1,00;850;4650;1,0;0;0;average;850;0;1975;1975;98117;47,6926;-122,365;980;4700
2014-08-05T00:00:00Z;5,87506126339170;3;3,25;4610;81935;2,0;0;0;good;4610;0;1984;1984;98074;47,6217;-122,021;2900;43500
2014-07-10T00:00:00Z;5,67117284271508;5;2,50;2690;11745;1,0;0;0;average;1790;900;1960;1960;98177;47,7708;-122,362;2670;7905
2014-06-10T00:00:00Z;5,75281643118827;4;1,75;2440;5000;1,0;0;0;average;1340;1100;1954;1954;98117;47,6823;-122,371;2170;5000
2014-05-02T00:00:00Z;5,61012761307600;3;2,50;1930;10460;2,0;0;0;average;1930;0;1996;1996;98059;47,4938;-122,161;2290;8228
2014-10-28T00:00:00Z;5,54838941813292;2;1,00;800;8775;1,0;0;0;average;800;0;1942;1942;98125;47,7171;-122,307;1470;8976
2014-05-08T00:00:00Z;5,71933128698373;3;2,25;2430;73151;1,0;0;0;average;2430;0;1974;1974;98059;47,4749;-122,092;2800;39250
2014-08-22T00:00:00Z;5,42316392385035;4;2,50;1990;9656;2,0;0;0;average;1990;0;1994;1994;98010;47,3125;-121,998;1500;9656
2014-11-17T00:00:00Z;5,42242567637120;3;2,25;1370;7087;2,0;0;0;average;1370;0;1993;1993;98038;47,3504;-122,035;1400;6600
2014-05-20T00:00:00Z;5,70543604658525;3;2,00;2020;8118;1,0;0;0;average;1020;1000;1963;1963;98008;47,5866;-122,118;1670;8118
2014-10-08T00:00:00Z;5,74818802700620;3;3,50;1560;2198;2,0;0;0;average;1180;380;2006;2006;98116;47,5812;-122,403;1550;1467
2014-12-16T00:00:00Z;5,99782308074573;5;4,00;5610;22529;2,0;0;0;average;4090;1520;1996;1996;98072;47,7239;-122,092;3860;24751
2015-03-24T00:00:00Z;5,92168647548360;6;2,00;3560;5120;2,5;0;2;average;3560;0;1900;1900;98122;47,6056;-122,311;2130;5120
2014-06-26T00:00:00Z;5,64345267648619;3;1,50;2120;6290;1,0;0;0;good;1220;900;1949;1949;98108;47,5658;-122,318;1620;5400
2014-07-28T00:00:00Z;6,00646604224923;3;2,50;2920;5629;1,0;0;2;very_good;1460;1460;1955;1955;98199;47,6420;-122,405;2380;5000
2014-05-23T00:00:00Z;5,47712125471966;2;1,00;1340;7788;1,0;0;2;average;1340;0;1947;1947;98178;47,5094;-122,244;2550;7788
2014-12-10T00:00:00Z;5,09691001300806;3;1,00;1230;4800;1,5;0;0;poor;1230;0;1916;1916;98117;47,6941;-122,365;1230;4800
2014-11-05T00:00:00Z;5,99387691494121;4;3,50;2840;5900;2,0;0;0;average;1920;920;1910;2008;98118;47,5543;-122,268;1300;4900
2014-08-12T00:00:00Z;5,49831055378960;4;2,50;2080;5650;1,0;0;0;average;1680;400;1950;1950;98178;47,5107;-122,257;1270;5650
2014-08-12T00:00:00Z;5,50514997831991;4;2,50;2070;7007;2,0;0;0;average;2070;0;1996;1996;98031;47,3968;-122,171;2130;8100
2014-12-04T00:00:00Z;5,98766626492627;4;3,25;4010;13797;2,0;0;0;average;4010;0;2003;2003;98059;47,5229;-122,152;3980;12120
2014-09-09T00:00:00Z;5,88081359228079;3;2,50;2190;10000;1,0;0;0;good;1540;650;1957;1957;98040;47,5419;-122,214;2880;11782
2014-08-26T00:00:00Z;5,67664789201001;5;2,50;2080;8347;1,0;0;0;good;1460;620;1975;1975;98034;47,7334;-122,168;1840;7713
2014-08-27T00:00:00Z;5,67209785793572;4;2,00;2180;17180;2,0;0;0;good;2180;0;1977;1977;98014;47,6980;-121,920;1880;14043
2014-11-25T00:00:00Z;5,64097805735833;3;1,00;1630;16393;1,0;0;0;average;1630;0;1969;1969;98033;47,6576;-122,186;1880;23497
2014-10-28T00:00:00Z;5,71600334363480;2;1,50;1840;3825;1,0;0;0;average;1040;800;1928;1928;98117;47,6808;-122,380;1290;5100
2014-11-17T00:00:00Z;5,37584643630916;2;1,00;1370;11584;1,0;0;0;good;1370;0;1950;1950;98198;47,4224;-122,293;1330;8012
2014-07-11T00:00:00Z;5,21205436480116;2;1,00;950;2784;1,0;0;0;good;950;0;1972;1972;98198;47,3793;-122,321;1080;3899
2014-08-08T00:00:00Z;5,80277372529198;3;2,50;1780;11000;1,0;0;0;good;1210;570;1980;1980;98006;47,5574;-122,149;2310;9700
2014-05-30T00:00:00Z;5,86628733908420;4;3,00;2840;4120;1,5;0;0;good;2060;780;1931;1931;98118;47,5683;-122,283;1840;5871
2014-09-18T00:00:00Z;5,95904139232109;2;2,50;2000;5150;2,0;0;4;average;2000;0;1992;1992;98034;47,7056;-122,223;2510;6800
2014-10-21T00:00:00Z;5,53970323894783;3;3,25;1570;2048;2,0;0;0;average;1290;280;2006;2006;98126;47,5480;-122,375;1570;2006
2014-09-05T00:00:00Z;5,81624129999178;4;2,50;2370;9517;1,0;0;0;average;1630;740;1984;1984;98074;47,6222;-122,034;2440;9035
2014-11-10T00:00:00Z;5,62838893005031;3;1,75;1610;144619;1,0;0;0;average;1610;0;1977;1977;98024;47,5659;-121,863;2220;144619
2015-02-17T00:00:00Z;5,13672056715641;3;1,00;1300;10125;1,0;0;0;good;1300;0;1959;1959;98002;47,2921;-122,215;1300;10125
2014-07-15T00:00:00Z;5,74624487172020;3;2,50;2620;11056;2,0;0;0;average;2620;0;1988;1988;98011;47,7378;-122,218;2560;8688
2014-05-09T00:00:00Z;5,61804809671209;4;2,25;3060;48787;2,0;0;0;average;3060;0;1992;1992;98010;47,3397;-121,918;2090;48787
2014-06-20T00:00:00Z;5,91907809237607;5;2,25;2780;10192;2,0;0;0;good;2780;0;1978;1978;98007;47,6134;-122,152;2740;9900
2014-10-14T00:00:00Z;5,62324929039790;3;1,00;1310;3963;1,0;0;0;very_good;1310;0;1986;1986;98052;47,6826;-122,096;1010;3363
2015-04-03T00:00:00Z;5,54777470538782;2;1,00;1100;7500;1,0;0;0;average;1100;0;1951;1951;98125;47,7235;-122,326;1920;7149
2014-09-04T00:00:00Z;5,74818802700620;3;1,75;1480;383328;1,5;0;0;average;1480;0;1980;1980;98019;47,7192;-121,932;1480;67082
2014-05-02T00:00:00Z;5,64904263408618;3;2,50;1270;1180;3,0;0;0;average;1270;0;2001;2001;98107;47,6697;-122,392;1320;1180
2014-12-05T00:00:00Z;5,55388302664387;3;1,00;890;9870;1,0;0;0;good;890;0;1960;1960;98056;47,5398;-122,178;1270;9861
2015-03-21T00:00:00Z;5,78461729263288;4;2,50;3240;23870;1,0;0;0;average;1840;1400;1972;1972;98155;47,7731;-122,282;2290;13340
2014-07-09T00:00:00Z;5,86625779423695;4;3,25;4280;47179;2,0;0;0;average;3050;1230;2002;2002;98092;47,3017;-122,127;2820;43401
2014-08-11T00:00:00Z;5,54468802230268;3;2,25;1870;7200;1,0;0;0;average;1390;480;1975;1975;98072;47,7340;-122,174;1830;7876
2014-06-02T00:00:00Z;5,78532983501077;5;2,50;3990;3839;1,0;0;0;good;1990;2000;1962;1962;98112;47,6236;-122,299;2090;5000
2014-11-06T00:00:00Z;5,78184509564895;2;1,00;1160;5029;1,0;0;0;average;910;250;1940;1940;98115;47,6723;-122,266;1220;5029
2015-04-28T00:00:00Z;6,14238946611884;4;2,25;2940;20384;2,0;0;0;good;2940;0;1970;1970;98004;47,6214;-122,227;3410;19910
2015-04-21T00:00:00Z;5,74036268949424;3;2,25;1850;37264;2,0;0;0;average;1850;0;1981;1981;98053;47,6486;-122,035;2390;36036
2014-12-31T00:00:00Z;5,59879050676312;3;2,00;1100;9165;1,0;0;0;good;1100;0;1969;1969;98034;47,7304;-122,231;1510;8500
2014-09-26T00:00:00Z;5,38021124171161;3;2,00;1030;11118;1,0;0;0;very_good;1030;0;1970;1970;98003;47,3463;-122,308;1300;7920
2014-11-20T00:00:00Z;5,41912930774198;2;1,50;1140;14373;1,0;0;0;average;1140;0;1949;1996;98011;47,7354;-122,219;2140;9860
2014-09-22T00:00:00Z;5,64345267648619;3;1,50;2260;5300;1,0;0;0;average;1200;1060;1940;1940;98103;47,6756;-122,348;1950;5000
2015-03-23T00:00:00Z;5,20411998265593;3;1,00;1140;3240;1,5;0;0;good;1140;0;1910;1910;98014;47,7093;-121,364;1140;4700
2014-06-11T00:00:00Z;5,63042787502502;4;1,00;1860;4736;1,5;0;0;poor;1860;0;1901;1901;98112;47,6251;-122,300;1800;4000
2014-07-01T00:00:00Z;5,96378782734556;4;3,50;4080;10666;2,0;0;0;average;4080;0;2005;2005;98053;47,6818;-122,023;3920;8154
2014-08-05T00:00:00Z;6,36172783601759;4;2,50;3280;7100;2,0;0;4;average;2180;1100;1911;1987;98119;47,6285;-122,362;3240;6674
2014-11-24T00:00:00Z;5,68124123737559;4;2,50;2870;35757;2,0;0;0;good;2870;0;1977;1977;98077;47,7568;-122,050;2700;41221
2014-05-05T00:00:00Z;5,78887511577542;4;1,75;2300;11700;1,0;0;0;good;1960;340;1977;1977;98052;47,6331;-122,094;2840;12000
2014-08-22T00:00:00Z;5,86717275117865;3;2,00;2230;4800;1,5;0;0;good;1290;940;1915;1915;98199;47,6450;-122,386;1650;5040
2014-11-19T00:00:00Z;5,73439974252057;3;2,50;1920;1649;2,5;0;0;average;1600;320;2004;2004;98116;47,5901;-122,388;1650;3053
2015-03-19T00:00:00Z;5,28103336724773;2;1,00;700;5000;1,0;0;0;very_good;700;0;1952;1952;98056;47,4927;-122,172;1040;5200
2014-06-04T00:00:00Z;5,11058971029925;1;1,00;650;15364;1,0;0;0;good;650;0;1967;1967;98042;47,3721;-122,159;1630;7952
2014-06-24T00:00:00Z;5,33845649360461;3;1,50;1330;7600;1,0;0;0;good;1330;0;1968;1968;98023;47,3103;-122,366;1500;7776
2014-10-30T00:00:00Z;5,35218251811136;2;1,00;830;5720;1,0;0;0;good;830;0;1950;1950;98133;47,7339;-122,339;1150;5250
2015-04-08T00:00:00Z;5,79657433321043;3;2,25;1810;5107;2,0;0;0;average;1810;0;1989;1989;98033;47,6882;-122,171;1760;5454
2015-03-19T00:00:00Z;5,69892657271621;4;2,50;2910;20067;2,0;0;0;average;2910;0;2001;2001;98168;47,4714;-122,273;1730;21420
2014-05-13T00:00:00Z;5,60745502321467;4;1,75;2180;13529;1,0;0;0;average;1090;1090;1956;1956;98155;47,7516;-122,294;2000;13529
2014-10-29T00:00:00Z;5,18326984368280;3;1,00;1090;3523;1,0;0;0;good;1090;0;1969;1969;98092;47,3161;-122,182;1030;3200
2014-07-16T00:00:00Z;5,51188336097887;4;2,50;2160;6825;2,0;0;0;average;2160;0;1994;1994;98031;47,4111;-122,200;2020;7035
2014-05-29T00:00:00Z;5,67696781429476;3;1,00;2110;10005;1,0;0;0;very_good;1110;1000;1924;1924;98033;47,6880;-122,168;1360;9827
2015-04-08T00:00:00Z;5,68574173860226;3;1,75;2180;7318;1,0;0;0;good;1210;970;1967;1967;98126;47,5251;-122,370;2140;7560
2015-04-12T00:00:00Z;5,85733249643127;3;2,50;2100;2200;2,0;0;0;good;1500;600;1919;1919;98122;47,6140;-122,294;1750;4400
2014-05-15T00:00:00Z;5,66745295288995;3;1,75;1410;6886;1,0;0;0;average;1410;0;1924;2013;98133;47,7183;-122,353;1410;6561
2014-06-04T00:00:00Z;5,68930885912362;3;1,50;1020;9072;1,0;0;0;average;920;100;1930;1930;98115;47,6950;-122,301;1620;7930
2014-07-29T00:00:00Z;6,49136169383427;5;5,25;5090;23669;2,0;0;0;average;5090;0;2006;2006;98004;47,6297;-122,216;3830;22605
2015-01-08T00:00:00Z;5,45939248775923;3;2,25;2090;7500;1,0;0;0;good;1280;810;1977;1977;98031;47,3951;-122,172;1800;7350
2014-08-08T00:00:00Z;5,35218251811136;3;1,75;1350;9793;1,0;0;0;good;1350;0;1968;1968;98022;47,1981;-122,003;1690;8080
2015-04-21T00:00:00Z;5,69810054562339;3;1,75;2650;11774;1,0;0;1;average;2240;410;1952;1952;98146;47,4909;-122,363;2650;10120
2014-11-11T00:00:00Z;5,80071707828238;5;3,00;3520;36558;2,0;0;0;good;2100;1420;1985;1985;98027;47,4658;-122,007;3000;36558
2014-06-13T00:00:00Z;5,76342799356294;3;2,50;2040;4627;2,0;0;0;average;2040;0;1992;1992;98052;47,6365;-122,108;2230;4500
2015-03-27T00:00:00Z;5,51188336097887;4;2,25;1770;7799;2,0;0;0;average;1770;0;1998;1998;98031;47,4192;-122,202;1770;7778
2015-04-15T00:00:00Z;5,62428209583567;3;1,75;1100;8662;1,0;0;0;very_good;1100;0;1964;1964;98056;47,5368;-122,173;1100;9240
2015-01-20T00:00:00Z;5,49968708261840;3;2,50;1490;4078;2,0;0;0;average;1490;0;1998;1998;98059;47,4915;-122,155;1310;2767
2014-08-04T00:00:00Z;5,61804809671209;2;1,00;1460;4200;1,0;0;0;good;880;580;1914;1914;98117;47,6774;-122,361;1540;4200
2014-09-22T00:00:00Z;5,60314437262018;3;2,25;1350;2839;2,0;0;0;average;1350;0;2003;2003;98053;47,6824;-122,036;1650;3093
2015-02-24T00:00:00Z;5,36163341391006;3;0,75;1030;12700;1,0;0;0;good;1030;0;1944;1944;98032;47,3877;-122,236;1140;6955
